Term,Stamm,Sprache,Zeitraum
अलंकृ,कृ,Sanskrit,1500 BCE - present (liturgical/classical)
द्विरेफ,द्वि,Sanskrit,1500 BCE - present (liturgical/classical)
द्विरेफ,रेफ,Sanskrit,1500 BCE - present (liturgical/classical)
ग्रामचर्या,ग्राम,Sanskrit,1500 BCE - present (liturgical/classical)
ग्रामचर्या,चर्या,Sanskrit,1500 BCE - present (liturgical/classical)
खानि,*kan-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दन्तघर्षण,दन्त,Sanskrit,1500 BCE - present (liturgical/classical)
दन्तघर्षण,घर्षण,Sanskrit,1500 BCE - present (liturgical/classical)
दन्तकूर्च,दन्त,Sanskrit,1500 BCE - present (liturgical/classical)
दन्तकूर्च,कूर्च,Sanskrit,1500 BCE - present (liturgical/classical)
कश्यपमीर,कश्यप,Sanskrit,1500 BCE - present (liturgical/classical)
कश्यपमीर,मीर,Sanskrit,1500 BCE - present (liturgical/classical)
ताम्रमुख,ताम्र,Sanskrit,1500 BCE - present (liturgical/classical)
ताम्रमुख,मुख,Sanskrit,1500 BCE - present (liturgical/classical)
खद्योत,ख,Sanskrit,1500 BCE - present (liturgical/classical)
खद्योत,द्योत,Sanskrit,1500 BCE - present (liturgical/classical)
पूर्णमास्,पूर्ण,Sanskrit,1500 BCE - present (liturgical/classical)
पूर्णमास्,मास्,Sanskrit,1500 BCE - present (liturgical/classical)
सोढ,*saždʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सोढ,*seǵʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
सामवेद,सामन्,Sanskrit,1500 BCE - present (liturgical/classical)
सामवेद,वेद,Sanskrit,1500 BCE - present (liturgical/classical)
नकार,न,Sanskrit,1500 BCE - present (liturgical/classical)
नकार,कार,Sanskrit,1500 BCE - present (liturgical/classical)
भूभाग,भू,Sanskrit,1500 BCE - present (liturgical/classical)
भूभाग,भाग,Sanskrit,1500 BCE - present (liturgical/classical)
करिबन्ध,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिबन्ध,बन्ध,Sanskrit,1500 BCE - present (liturgical/classical)
करिकृष्णा,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिकृष्णा,कृष्णा,Sanskrit,1500 BCE - present (liturgical/classical)
करिमुक्ता,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिमुक्ता,मुक्ता,Sanskrit,1500 BCE - present (liturgical/classical)
करिकुम्भ,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिकुम्भ,कुम्भ,Sanskrit,1500 BCE - present (liturgical/classical)
करिवैजयन्ती,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिवैजयन्ती,वैजयन्ती,Sanskrit,1500 BCE - present (liturgical/classical)
करिकणा,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिकणा,कणा,Sanskrit,1500 BCE - present (liturgical/classical)
करिकुसुम्भ,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिकुसुम्भ,कुसुम्भ,Sanskrit,1500 BCE - present (liturgical/classical)
करिमाचल,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिमाचल,माचल,Sanskrit,1500 BCE - present (liturgical/classical)
करिहस्त,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिहस्त,हस्त,Sanskrit,1500 BCE - present (liturgical/classical)
करिपोत,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिपोत,पोत,Sanskrit,1500 BCE - present (liturgical/classical)
करिज,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिज,ज,Sanskrit,1500 BCE - present (liturgical/classical)
करिशावक,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिशावक,शावक,Sanskrit,1500 BCE - present (liturgical/classical)
करिदन्त,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिदन्त,दन्त,Sanskrit,1500 BCE - present (liturgical/classical)
करीन्द्र,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करीन्द्र,इन्द्र,Sanskrit,1500 BCE - present (liturgical/classical)
करिपथ,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिपथ,पथ,Sanskrit,1500 BCE - present (liturgical/classical)
करिदारक,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिदारक,दारक,Sanskrit,1500 BCE - present (liturgical/classical)
करिप,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिप,प,Sanskrit,1500 BCE - present (liturgical/classical)
करिस्कन्ध,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिस्कन्ध,स्कन्ध,Sanskrit,1500 BCE - present (liturgical/classical)
करिगर्जित,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिगर्जित,गर्जित,Sanskrit,1500 BCE - present (liturgical/classical)
करिरत,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिरत,रत,Sanskrit,1500 BCE - present (liturgical/classical)
करिमण्डित,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिमण्डित,मण्डित,Sanskrit,1500 BCE - present (liturgical/classical)
करिपत्त्र,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिपत्त्र,पत्त्र,Sanskrit,1500 BCE - present (liturgical/classical)
करिमुख,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिमुख,क,Sanskrit,1500 BCE - present (liturgical/classical)
करिमकर,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिमकर,मकर,Sanskrit,1500 BCE - present (liturgical/classical)
करिचर्मन्,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिचर्मन्,चर्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिवर,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करिवर,वर,Sanskrit,1500 BCE - present (liturgical/classical)
करियादस्,करिन्,Sanskrit,1500 BCE - present (liturgical/classical)
करियादस्,यादस्,Sanskrit,1500 BCE - present (liturgical/classical)
श्वस्,*ḱwes-,Proto-Indo-European,4500 BCE - 2500 BCE
श्वस्,*ćwás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
श्वस्,*ḱewH-,Proto-Indo-European,4500 BCE - 2500 BCE
एतत्कालम्,एतद्,Sanskrit,1500 BCE - present (liturgical/classical)
एतत्कालम्,कालम्,Sanskrit,1500 BCE - present (liturgical/classical)
यादृश्,यद्,Sanskrit,1500 BCE - present (liturgical/classical)
यादृश्,दृश्,Sanskrit,1500 BCE - present (liturgical/classical)
द्विर,द्वि,Sanskrit,1500 BCE - present (liturgical/classical)
द्विर,र,Sanskrit,1500 BCE - present (liturgical/classical)
क्षुधा,*ćšudʰ-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
कठिनचित्त,कठिन,Sanskrit,1500 BCE - present (liturgical/classical)
कठिनचित्त,चित्त,Sanskrit,1500 BCE - present (liturgical/classical)
कठिनहृदय,कठिन,Sanskrit,1500 BCE - present (liturgical/classical)
कठिनहृदय,हृदय,Sanskrit,1500 BCE - present (liturgical/classical)
कठिनपृष्ठ,कठिन,Sanskrit,1500 BCE - present (liturgical/classical)
कठिनपृष्ठ,पृष्ठ,Sanskrit,1500 BCE - present (liturgical/classical)
पृष्ट,*pr̥štás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
चमस,چمچه,Classical Persian,800 CE - 1900 CE
वीळु,*wiẓḍúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वीळु,*wiždúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वीडु,*wiẓḍúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वीडु,*wiždúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
प्रतिमन्,प्रति,Sanskrit,1500 BCE - present (liturgical/classical)
प्रतिमन्,मन्,Sanskrit,1500 BCE - present (liturgical/classical)
तल्,*telh₂-,Proto-Indo-European,4500 BCE - 2500 BCE
तल्,तॄ,Vedic Sanskrit,1500 BCE - 500 BCE
तल्,*terh₂-,Proto-Indo-European,4500 BCE - 2500 BCE
किम्पुरुष,किम्,Sanskrit,1500 BCE - present (liturgical/classical)
किम्पुरुष,पुरुष,Sanskrit,1500 BCE - present (liturgical/classical)
किंनर,किम्,Sanskrit,1500 BCE - present (liturgical/classical)
किंनर,नर,Sanskrit,1500 BCE - present (liturgical/classical)
युत,*yaw-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
रसगोल,रसगुल्ला,Hindi,not available
रसगोल,रस,Sanskrit,1500 BCE - present (liturgical/classical)
रसगोल,गोल,Sanskrit,1500 BCE - present (liturgical/classical)
शुष्कफल,शुष्क,Sanskrit,1500 BCE - present (liturgical/classical)
शुष्कफल,फल,Sanskrit,1500 BCE - present (liturgical/classical)
सूतिकागृह,सूतिका,Sanskrit,1500 BCE - present (liturgical/classical)
सूतिकागृह,गृह,Sanskrit,1500 BCE - present (liturgical/classical)
सूतिकागार,सूतिका,Sanskrit,1500 BCE - present (liturgical/classical)
सूतिकागार,आगार,Sanskrit,1500 BCE - present (liturgical/classical)
देवसर्षप,देव,Sanskrit,1500 BCE - present (liturgical/classical)
देवसर्षप,सर्षप,Sanskrit,1500 BCE - present (liturgical/classical)
चम्,*kʷem-,Proto-Indo-European,4500 BCE - 2500 BCE
बर्जह,*bʰelǵʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
बर्जह्य,*bʰelǵʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
दविष्ठम्,*dwaHištʰám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वृष्णि,*wr̥šníš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
प्रावृष्,*praHwŕ̥ṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
गृध्र,*gr̥dʰrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वृष्ट,*Hwr̥štás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अभिवृष्ट,*h₂m̥bʰi,Proto-Indo-European,4500 BCE - 2500 BCE
सुपर्ण,सु-,Sanskrit,1500 BCE - present (liturgical/classical)
सुपर्ण,पर्ण,Sanskrit,1500 BCE - present (liturgical/classical)
संवत्सर,*wet-,Proto-Indo-European,4500 BCE - 2500 BCE
अध्वन्,*Hádʰwā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अध्वन्,*h₁nedʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
विकृत,वि-,Sanskrit,1500 BCE - present (liturgical/classical)
विकृत,कृत,Sanskrit,1500 BCE - present (liturgical/classical)
तीक्ष्णदंष्ट्रक,तीक्ष्ण,Sanskrit,1500 BCE - present (liturgical/classical)
तीक्ष्णदंष्ट्रक,दंष्ट्र,Sanskrit,1500 BCE - present (liturgical/classical)
तीक्ष्णदंष्ट्रक,-क,Sanskrit,1500 BCE - present (liturgical/classical)
मीळ्हुष्टम,मीढुष्,Sanskrit,1500 BCE - present (liturgical/classical)
मीळ्हुष्टम,-तम,Sanskrit,1500 BCE - present (liturgical/classical)
मीढुष्टम,मीढुष्,Sanskrit,1500 BCE - present (liturgical/classical)
मीढुष्टम,-तम,Sanskrit,1500 BCE - present (liturgical/classical)
अभितस्,*Habʰítas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अभितस्,*h₂m̥bʰi,Proto-Indo-European,4500 BCE - 2500 BCE
-ति,*-tiṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
-ति,*-tiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
-ति,*-tis,Proto-Indo-European,4500 BCE - 2500 BCE
-न,*-nás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
-न,*-nás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
-न,*-nós,Proto-Indo-European,4500 BCE - 2500 BCE
मरीयमिपुत्र,मरीयमि,Sanskrit,1500 BCE - present (liturgical/classical)
मरीयमिपुत्र,पुत्र,Sanskrit,1500 BCE - present (liturgical/classical)
मरीयमिपुत्र,मरियम,Hindi,not available
मरीयमिपुत्र,مَرْيَم,Arabic,600 CE - present
मरीयमिपुत्र,מרים,Hebrew,900 BCE - 500 CE
मरीयमि,مریم,Persian,1000 CE - present
मरीयमि,مَرْيَم,Arabic,600 CE - present
मरीयमि,מרים,Hebrew,900 BCE - 500 CE
भिषक्ति,*bʰiš-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दुर्मनस्,*dušmánas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
भैषज्य,*bʰiš-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
-अक,*-kas#Derived terms,Proto-Indo-Iranian,2200 BCE - 1800 BCE
उद्-,*ud-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अङ्गसङ्ग,अङ्ग,Sanskrit,1500 BCE - present (liturgical/classical)
अङ्गसङ्ग,सङ्ग,Sanskrit,1500 BCE - present (liturgical/classical)
तमस्वत्,*támHas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
तमस्वत्,*témHos,Proto-Indo-European,4500 BCE - 2500 BCE
सूर्यकान्ति,सूर्य,Sanskrit,1500 BCE - present (liturgical/classical)
सूर्यकान्ति,कान्ति,Sanskrit,1500 BCE - present (liturgical/classical)
-त,*-tás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
-त,*-tós,Proto-Indo-European,4500 BCE - 2500 BCE
नति,*natiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नति,*nem-,Proto-Indo-European,4500 BCE - 2500 BCE
प्रातःकाल,प्रातर्,Sanskrit,1500 BCE - present (liturgical/classical)
प्रातःकाल,काल,Sanskrit,1500 BCE - present (liturgical/classical)
कूट,code,English,1550 CE - present
वङ्गन,वातिङ्गण,Sanskrit,1500 BCE - present (liturgical/classical)
वङ्गन,*wātinganas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
हिन्दुस्थान,هندوستان,Persian,1000 CE - present
हिन्दुस्थान,हिन्दु,Sanskrit,1500 BCE - present (liturgical/classical)
हिन्दुस्थान,स्थान,Sanskrit,1500 BCE - present (liturgical/classical)
हिन्दु,हिंदू,Hindi,not available
हिन्दु,هندو,Persian,1000 CE - present
हिन्दु,hndwk',Middle Persian,300 BCE - 651 CE
हिन्दु,𐏃𐎡𐎯𐎢𐏁,Old Persian,600 BCE - 300 BCE
वीरुध्,*wiHrúdʰ-,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पुरा,*pr̥Hā́,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पुरा,*pr̥Hā́,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सम्राज्,सम्,Sanskrit,1500 BCE - present (liturgical/classical)
सम्राज्,राज्,Sanskrit,1500 BCE - present (liturgical/classical)
हेमन्,*ȷ́ʰayman,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ज्योतिरिङ्गण,ज्योतिर्,Sanskrit,1500 BCE - present (liturgical/classical)
ज्योतिरिङ्गण,इङ्गन,Sanskrit,1500 BCE - present (liturgical/classical)
युक्ति,*yewg-,Proto-Indo-European,4500 BCE - 2500 BCE
मद्यपान,मद्य,Sanskrit,1500 BCE - present (liturgical/classical)
मद्यपान,पान,Sanskrit,1500 BCE - present (liturgical/classical)
अस्थन्,*h₃ésth₁,Proto-Indo-European,4500 BCE - 2500 BCE
विद्यादेवी,विद्या,Sanskrit,1500 BCE - present (liturgical/classical)
विद्यादेवी,देवी,Sanskrit,1500 BCE - present (liturgical/classical)
विसर्ग,*selǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
शिक्याकृत,शिक्य,Sanskrit,1500 BCE - present (liturgical/classical)
शिक्याकृत,आकृत,Sanskrit,1500 BCE - present (liturgical/classical)
शिच्,*ḱeyk-,Proto-Indo-European,4500 BCE - 2500 BCE
शिक्य,*ḱeyk-,Proto-Indo-European,4500 BCE - 2500 BCE
जठर,*ȷ́artʰáram,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पत्,*pet-,Proto-Indo-European,4500 BCE - 2500 BCE
क्षुभ्,*k⁽ʷ⁾sewbʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
लोप,*Hláwpas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
लोप,*Hláwpas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्षेम,*ṭṣáymas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
क्षेम,*ćšáymas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्षेम,*tḱóymos,Proto-Indo-European,4500 BCE - 2500 BCE
पिङ्ग,*peyḱ-,Proto-Indo-European,4500 BCE - 2500 BCE
पादशोथ,पाद,Sanskrit,1500 BCE - present (liturgical/classical)
पादशोथ,शोथ,Sanskrit,1500 BCE - present (liturgical/classical)
वीड्,*weys-,Proto-Indo-European,4500 BCE - 2500 BCE
कामलता,काम,Sanskrit,1500 BCE - present (liturgical/classical)
कामलता,लता,Sanskrit,1500 BCE - present (liturgical/classical)
पूषन्,*puHšā́,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मुद्गौदन,मुद्ग,Sanskrit,1500 BCE - present (liturgical/classical)
मुद्गौदन,ओदन,Sanskrit,1500 BCE - present (liturgical/classical)
लोभयति,*lewbʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
लुभ्यति,*lewbʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
अस्थिभङ्ग,अस्थि,Sanskrit,1500 BCE - present (liturgical/classical)
अस्थिभङ्ग,भङ्ग,Sanskrit,1500 BCE - present (liturgical/classical)
सक्थि,*sáktʰiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पादग्रन्थि,पाद,Sanskrit,1500 BCE - present (liturgical/classical)
पादग्रन्थि,ग्रन्थि,Sanskrit,1500 BCE - present (liturgical/classical)
पुरुषोत्तम,पुरुष,Sanskrit,1500 BCE - present (liturgical/classical)
पुरुषोत्तम,उत्तम,Sanskrit,1500 BCE - present (liturgical/classical)
द्रोघ,*dʰráwgʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्रोघ,*dʰrówgʰos,Proto-Indo-European,4500 BCE - 2500 BCE
नोद्,न,Sanskrit,1500 BCE - present (liturgical/classical)
नोद्,उद्,Sanskrit,1500 BCE - present (liturgical/classical)
-अ,*-os,Proto-Indo-European,4500 BCE - 2500 BCE
चन्द्रकान्ति,चन्द्र,Sanskrit,1500 BCE - present (liturgical/classical)
चन्द्रकान्ति,कान्ति,Sanskrit,1500 BCE - present (liturgical/classical)
अस्यति,*Hásyati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गृद्धि,*g⁽ʷ⁾eldʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
पाश,*paHćás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पाश,प्रास,Sanskrit,1500 BCE - present (liturgical/classical)
वायुमण्डल,वायु,Sanskrit,1500 BCE - present (liturgical/classical)
वायुमण्डल,मण्डल,Sanskrit,1500 BCE - present (liturgical/classical)
वियुत,*yaw-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वियुत,वि-,Sanskrit,1500 BCE - present (liturgical/classical)
वियुत,युत,Sanskrit,1500 BCE - present (liturgical/classical)
सुभद्र,*Hsúbʰadras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
श्वाविध्,*ḱwṓ,Proto-Indo-European,4500 BCE - 2500 BCE
श्वाविध्,श्वन्,Sanskrit,1500 BCE - present (liturgical/classical)
श्वाविध्,व्यध्,Sanskrit,1500 BCE - present (liturgical/classical)
जज्झती,*źʰáȷ́źʰatiH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
आनन्ददत्त,आनन्द,Sanskrit,1500 BCE - present (liturgical/classical)
आनन्ददत्त,दत्त,Sanskrit,1500 BCE - present (liturgical/classical)
मणिबन्ध,मणि,Sanskrit,1500 BCE - present (liturgical/classical)
मणिबन्ध,बन्ध,Sanskrit,1500 BCE - present (liturgical/classical)
भोगवस्तु,भोग,Sanskrit,1500 BCE - present (liturgical/classical)
भोगवस्तु,वस्तु,Sanskrit,1500 BCE - present (liturgical/classical)
तुष्टि,*tews-,Proto-Indo-European,4500 BCE - 2500 BCE
लण्ड्र,Londres,French,1600 CE - present
लण्ड्र,Londinium,Latin,700 BCE - 500 CE
पितृष्वसृ,पितृ,Sanskrit,1500 BCE - present (liturgical/classical)
पितृष्वसृ,स्वसृ,Sanskrit,1500 BCE - present (liturgical/classical)
पितुःष्वसृ,पितुः,Sanskrit,1500 BCE - present (liturgical/classical)
पितुःष्वसृ,स्वसृ,Sanskrit,1500 BCE - present (liturgical/classical)
तोष,*tews-,Proto-Indo-European,4500 BCE - 2500 BCE
-अस्,*-os,Proto-Indo-European,4500 BCE - 2500 BCE
लिङ्गाग्र,लिङ्ग,Sanskrit,1500 BCE - present (liturgical/classical)
लिङ्गाग्र,अग्र,Sanskrit,1500 BCE - present (liturgical/classical)
इस्लामधर्म,इस्लाम,Sanskrit,1500 BCE - present (liturgical/classical)
इस्लामधर्म,धर्म,Sanskrit,1500 BCE - present (liturgical/classical)
रमजानमास,रमजान,Sanskrit,1500 BCE - present (liturgical/classical)
रमजानमास,मास,Sanskrit,1500 BCE - present (liturgical/classical)
मुस्लिमधर्म,मुस्लिम,Sanskrit,1500 BCE - present (liturgical/classical)
मुस्लिमधर्म,धर्म,Sanskrit,1500 BCE - present (liturgical/classical)
यवनधर्म,यवन,Sanskrit,1500 BCE - present (liturgical/classical)
यवनधर्म,धर्म,Sanskrit,1500 BCE - present (liturgical/classical)
पुरंदर,पुरम्,Sanskrit,1500 BCE - present (liturgical/classical)
पुरंदर,दर,Sanskrit,1500 BCE - present (liturgical/classical)
द्रमिल,𑀤𑀫𑀺𑀮,Prakrit,500 BCE - 1000 CE
द्रमिल,தமிழ்,Tamil,300 BCE - present
शिश्नदेव,शिश्न,Sanskrit,1500 BCE - present (liturgical/classical)
शिश्नदेव,देव,Sanskrit,1500 BCE - present (liturgical/classical)
साण्ड,स,Sanskrit,1500 BCE - present (liturgical/classical)
साण्ड,आण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
आण्ड,*Hāndrám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
भगवद्गीता,भगवत्,Sanskrit,1500 BCE - present (liturgical/classical)
भगवद्गीता,गीता,Sanskrit,1500 BCE - present (liturgical/classical)
तल्लीन,तद्,Sanskrit,1500 BCE - present (liturgical/classical)
तल्लीन,लीन,Sanskrit,1500 BCE - present (liturgical/classical)
पण्डा,प्रज्ञा,Sanskrit,1500 BCE - present (liturgical/classical)
ग्लानि,*gʷelH-,Proto-Indo-European,4500 BCE - 2500 BCE
आत्मग्लानि,आत्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
आत्मग्लानि,ग्लानि,Sanskrit,1500 BCE - present (liturgical/classical)
अन्तम,*Hantamás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बोल्लक,ब्रू,Sanskrit,1500 BCE - present (liturgical/classical)
व्युष्,वि-,Sanskrit,1500 BCE - present (liturgical/classical)
व्युष्,उष्,Sanskrit,1500 BCE - present (liturgical/classical)
व्युष्,*h₂ews-,Proto-Indo-European,4500 BCE - 2500 BCE
अङ्गमर्दन,अङ्ग,Sanskrit,1500 BCE - present (liturgical/classical)
अङ्गमर्दन,मर्दन,Sanskrit,1500 BCE - present (liturgical/classical)
मृतोत्थान,मृत,Sanskrit,1500 BCE - present (liturgical/classical)
मृतोत्थान,उत्थान,Sanskrit,1500 BCE - present (liturgical/classical)
बहुबोल्लक,बहु,Sanskrit,1500 BCE - present (liturgical/classical)
बहुबोल्लक,बोल्लक,Sanskrit,1500 BCE - present (liturgical/classical)
एन,*Háynas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
एन,*óynos,Proto-Indo-European,4500 BCE - 2500 BCE
लब्ध,*lebʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
धीवर,धी,Sanskrit,1500 BCE - present (liturgical/classical)
धीवर,वर,Sanskrit,1500 BCE - present (liturgical/classical)
प्रणयोन्माद,प्रणय,Sanskrit,1500 BCE - present (liturgical/classical)
प्रणयोन्माद,उन्माद,Sanskrit,1500 BCE - present (liturgical/classical)
अनल,*h₂enh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
भिद्,*bʰeyd-,Proto-Indo-European,4500 BCE - 2500 BCE
महार्णव,महा,Sanskrit,1500 BCE - present (liturgical/classical)
महार्णव,अर्णव,Sanskrit,1500 BCE - present (liturgical/classical)
शकमुरुण्ड,शक,Sanskrit,1500 BCE - present (liturgical/classical)
शकमुरुण्ड,मुरुण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
नीललोहित,नील,Sanskrit,1500 BCE - present (liturgical/classical)
नीललोहित,लोहित,Sanskrit,1500 BCE - present (liturgical/classical)
प्रियकारक,प्रिय,Sanskrit,1500 BCE - present (liturgical/classical)
प्रियकारक,कार,Sanskrit,1500 BCE - present (liturgical/classical)
प्रियकारक,-क,Sanskrit,1500 BCE - present (liturgical/classical)
आगत,*gʷem-,Proto-Indo-European,4500 BCE - 2500 BCE
बुभुक्षति,*bʰewg-,Proto-Indo-European,4500 BCE - 2500 BCE
शिलालेख,शिला,Sanskrit,1500 BCE - present (liturgical/classical)
शिलालेख,लेख,Sanskrit,1500 BCE - present (liturgical/classical)
सभापति,सभा,Sanskrit,1500 BCE - present (liturgical/classical)
सभापति,पति,Sanskrit,1500 BCE - present (liturgical/classical)
कॢप्त,*kl̥ptás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अजगन्ध,अज,Sanskrit,1500 BCE - present (liturgical/classical)
अजगन्ध,गन्ध,Sanskrit,1500 BCE - present (liturgical/classical)
प्रभाकीट,प्रभा,Sanskrit,1500 BCE - present (liturgical/classical)
प्रभाकीट,कीट,Sanskrit,1500 BCE - present (liturgical/classical)
शोभति,*śáwbʰati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शोभति,*ḱewbʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
शुभ्,*ḱewbʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
पर्युष्ट,*h₂wes-,Proto-Indo-European,4500 BCE - 2500 BCE
अञ्चति,*Hánčati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अञ्चति,*h₂enk-#Derived terms,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हुतात्मन्,हुत,Sanskrit,1500 BCE - present (liturgical/classical)
हुतात्मन्,आत्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
सुप्त,*suptás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
विच्छिन्न,*skeyd-,Proto-Indo-European,4500 BCE - 2500 BCE
त्वच्छेद,त्वच्,Sanskrit,1500 BCE - present (liturgical/classical)
त्वच्छेद,छेद,Sanskrit,1500 BCE - present (liturgical/classical)
विच्छेद,*vi,Proto-Indo-European,4500 BCE - 2500 BCE
जलकण्टक,जल,Sanskrit,1500 BCE - present (liturgical/classical)
जलकण्टक,कण्टक,Sanskrit,1500 BCE - present (liturgical/classical)
कर्पूर,*kapur,Proto-Malayic,not available
कर्पूर,*qapuʀ,Proto-Malayo-Polynesian,not available
कर्पूर,*qapuʀ,Proto-Austronesian,not available
अष्टम,*aštamás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अष्टम,*oḱtṓw,Proto-Indo-European,4500 BCE - 2500 BCE
दीव्यति,*dyew-,Proto-Indo-European,4500 BCE - 2500 BCE
शोकाकुल,शोक,Sanskrit,1500 BCE - present (liturgical/classical)
शोकाकुल,आकुल,Sanskrit,1500 BCE - present (liturgical/classical)
तृप्यति,*terp-#Derived terms,Proto-Indo-European,4500 BCE - 2500 BCE
यजत,*Hyaȷ́atás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यजत,*h₁yaǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
