Term,Stamm,Sprache,Zeitraum
ಹಸು,pasu,Pali,500 BCE - 1 CE
ಹಸು,𑀧𑀲𑀼,Maharastri Prakrit,1 CE - 700 CE
ಹಸು,पशु,Sanskrit,1500 BCE - present (liturgical/classical)
ಎತ್ತು,ಎರ್ತು,Middle Kannada,1200 CE - 1700 CE
ಎತ್ತು,ಎೞ್ತು,Old Kannada,450 CE - 1200 CE
ಎತ್ತು,*er-utu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹೂವು,ಪೂ,Old Kannada,450 CE - 1200 CE
ಹೂವು,*pū,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸ್ಥಿತಿ,स्थिति,Sanskrit,1500 BCE - present (liturgical/classical)
ಪೂವು,ಪೂವು,Old Kannada,450 CE - 1200 CE
ಪೂವು,*pū,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹೂ,ಪೂ,Old Kannada,450 CE - 1200 CE
ಹೂ,*pū,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ದೊನ್ನೆ,द्रोण,Sanskrit,1500 BCE - present (liturgical/classical)
ಗದ್ದೆ,ಗರ್ದೆ,Middle Kannada,1200 CE - 1700 CE
ಗದ್ದೆ,ಗೞ್ದೆ,Old Kannada,450 CE - 1200 CE
ಗದ್ದೆ,*keẓ-d,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸಂಪಿಗೆ,चम्पक,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಾತೆ,माता,Sanskrit,1500 BCE - present (liturgical/classical)
ರಾತ್ರಿ,रात्रि,Sanskrit,1500 BCE - present (liturgical/classical)
ಹುಳಿ,*puḷ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಉತ್ತಮ,उत्तम,Sanskrit,1500 BCE - present (liturgical/classical)
ಮ್ಲೇಚ್ಛ,म्लेच्छ,Sanskrit,1500 BCE - present (liturgical/classical)
ಮನುಷ್ಯ,मनुष्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಆರ್ಯ,आर्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಇಚ್ಛಿಸು,इच्छा,Sanskrit,1500 BCE - present (liturgical/classical)
ಇಚ್ಛೆ,इच्छा,Sanskrit,1500 BCE - present (liturgical/classical)
ಜಾತಿ,जाति,Sanskrit,1500 BCE - present (liturgical/classical)
ಸಂಜೆ,𑀲𑀁𑀛𑀸,Maharastri Prakrit,1 CE - 700 CE
ಸಂಜೆ,संध्या,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಕ್ಷರ,अक्षर,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೃತ್ಯು,मृत्यु,Sanskrit,1500 BCE - present (liturgical/classical)
ರಿಕ್ತ,रिक्त,Sanskrit,1500 BCE - present (liturgical/classical)
ಲೋಕ,लोक,Sanskrit,1500 BCE - present (liturgical/classical)
ಶ್ರೇಷ್ಠ,श्रेष्ठ,Sanskrit,1500 BCE - present (liturgical/classical)
ಯಜ್ಞ,यज्ञ,Sanskrit,1500 BCE - present (liturgical/classical)
ರಿಪೇರಿ,repair,English,1550 CE - present
ಸ್ರೋತ,स्रोतस्,Sanskrit,1500 BCE - present (liturgical/classical)
ಪ್ರಜ್ಞೆ,प्रज्ञा,Sanskrit,1500 BCE - present (liturgical/classical)
ವಿಸ್ಮಯ,विस्मय,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಧ್ಯಾಹ್ನ,मध्याह्न,Sanskrit,1500 BCE - present (liturgical/classical)
ಪರೀಕ್ಷಿಸು,परीक्षा,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಂಶ,अंश,Sanskrit,1500 BCE - present (liturgical/classical)
ಘೋಷಿಸು,घोष,Sanskrit,1500 BCE - present (liturgical/classical)
ಗೂಢ,गूढ,Sanskrit,1500 BCE - present (liturgical/classical)
ತೃಣ,तृण,Sanskrit,1500 BCE - present (liturgical/classical)
ಪಾತ್ರ,पात्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಕ್ಷೇತ್ರ,क्षेत्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಖಡ್ಗಮೃಗ,खड्ग,Sanskrit,1500 BCE - present (liturgical/classical)
ಆನೆ,*yān-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಶುಕ್ರ,शुक्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಅನ್ಯ,अन्य,Sanskrit,1500 BCE - present (liturgical/classical)
ದಿವ್ಯ,दिव्य,Sanskrit,1500 BCE - present (liturgical/classical)
ವೃದ್ಧ,वृद्ध,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಠ,हठ,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಜ್ಜೆ,मज्जा,Sanskrit,1500 BCE - present (liturgical/classical)
ವಸಂತ,वसन्त,Sanskrit,1500 BCE - present (liturgical/classical)
ಮುಟ್ಟು,*muṭ-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಶಿಶು,शिशु,Sanskrit,1500 BCE - present (liturgical/classical)
ತೃಪ್ತಿ,तृप्ति,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಪ್ಪಳ,ಪಪ್ಪಳ,Old Kannada,450 CE - 1200 CE
ಹಪ್ಪಳ,𑀧𑀧𑁆𑀧𑀟,Maharastri Prakrit,1 CE - 700 CE
ಹಪ್ಪಳ,पर्पट,Sanskrit,1500 BCE - present (liturgical/classical)
ಮನ,मनस्,Sanskrit,1500 BCE - present (liturgical/classical)
ಆಮೆ,*tyām-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಗೆಲುವು,*gel-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಮೊಸಳೆ,*mocaḷ-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹಗಲು,ಪಗಲ್,Old Kannada,450 CE - 1200 CE
ತ್ಯಜಿಸು,त्यजति,Sanskrit,1500 BCE - present (liturgical/classical)
ಆಡು,*yāṭu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಗಿಳಿ,*kiḷi,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಬೇವು,*wēmpu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಚೆಲುವು,*cel-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಪರಿಮಳ,परिमल,Sanskrit,1500 BCE - present (liturgical/classical)
ಲಜ್ಜೆ,लज्जा,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಸ್ಥಿ,अस्थि,Sanskrit,1500 BCE - present (liturgical/classical)
ಸತ್ಯ,सत्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಸಮ,सम,Sanskrit,1500 BCE - present (liturgical/classical)
ಸಹಿಸು,सहते,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಾಜರಿ,हाज़िरी,Hindi,not available
ಹಾಜರಿ,حَاضِر,Arabic,600 CE - present
ಗಲೀಜು,غَلِيظ,Arabic,600 CE - present
ಪುರುಸತ್ತು,فرصت,Persian,1000 CE - present
ಪುರುಸತ್ತು,فُرْصَة,Arabic,600 CE - present
ಬಂಜೆ,वन्ध्या,Sanskrit,1500 BCE - present (liturgical/classical)
ಶುಂಠಿ,शुण्ठी,Sanskrit,1500 BCE - present (liturgical/classical)
ಬಿಡು,ಬಿಡು,Middle Kannada,1200 CE - 1700 CE
ಬಿಡು,ವಿಡು,Old Kannada,450 CE - 1200 CE
ಬಿಡು,*viṭu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಶಾಯಿ,शाई,Marathi,not available
ಶಾಯಿ,سیاهی,Persian,1000 CE - present
ರಜೆ,रजा,Marathi,not available
ರಜೆ,رضا,Persian,1000 CE - present
ರಜೆ,رِضًا,Arabic,600 CE - present
ಲಘು,लघु,Sanskrit,1500 BCE - present (liturgical/classical)
ತೃಷ್ಣೆ,तृष्णा,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಪ್ಸರೆ,अप्सराः,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಕ್ಕು,हक़,Hindi,not available
ಹಕ್ಕು,حق,Persian,1000 CE - present
ಹಕ್ಕು,حَقّ,Arabic,600 CE - present
ಕ್ಷಣ,क्षण,Sanskrit,1500 BCE - present (liturgical/classical)
ಯಕ್ಷ,यक्ष,Sanskrit,1500 BCE - present (liturgical/classical)
ಕಟು,कटु,Sanskrit,1500 BCE - present (liturgical/classical)
ಕಲ್ಪನೆ,कल्पना,Sanskrit,1500 BCE - present (liturgical/classical)
ಜೇನು,*tēn,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಪಂಡಿತ,पण्डित,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಣಿ,मणि,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೂಢ,मूढ,Sanskrit,1500 BCE - present (liturgical/classical)
ದ್ಯೂತ,द्यूत,Sanskrit,1500 BCE - present (liturgical/classical)
ಜೂಜು,द्यूत,Sanskrit,1500 BCE - present (liturgical/classical)
ಗತ,गत,Sanskrit,1500 BCE - present (liturgical/classical)
ನಾಶ,नाश,Sanskrit,1500 BCE - present (liturgical/classical)
ಪದೇ ಪದೇ,पदे पदे,Sanskrit,1500 BCE - present (liturgical/classical)
ಚುನಾವಣೆ,चुनाव,Hindi,not available
ಚಂಡಮಾರುತ,चण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
ಖಡ್ಗ,खड्ग,Sanskrit,1500 BCE - present (liturgical/classical)
ಚರ್ಚು,church,English,1550 CE - present
ಅಮ್ಮ,*amma,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಅಪ್ಪ,*appa,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಅಣ್ಣ,*aṇṇa,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಅನ್ನ,अन्न,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಬ್ಬ,ಪರ್ಬ,Old Kannada,450 CE - 1200 CE
ಹಬ್ಬ,पर्वन्,Sanskrit,1500 BCE - present (liturgical/classical)
ಹುಲಿ,*puli,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಅಕ್ಕ,*akka-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಕ್ರೀಡೆ,क्रीडा,Sanskrit,1500 BCE - present (liturgical/classical)
ಪುಳಿ,*puḷ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ದಿವಸ,दिवस,Sanskrit,1500 BCE - present (liturgical/classical)
ಕನ್ಯೆ,कन्या,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೂತ್ರ,मूत्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಶ್ರದ್ಧೆ,श्रद्धा,Sanskrit,1500 BCE - present (liturgical/classical)
ದಿಕ್ಕು,दिक्,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಶ್ರು,अश्रु,Sanskrit,1500 BCE - present (liturgical/classical)
ಪತ್ರ,पत्त्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಯುಕ್ತ,युक्त,Sanskrit,1500 BCE - present (liturgical/classical)
ಸಂಯುಕ್ತ,संयुक्त,Sanskrit,1500 BCE - present (liturgical/classical)
ಪಶು,पशु,Sanskrit,1500 BCE - present (liturgical/classical)
ದೇಶ,देश,Sanskrit,1500 BCE - present (liturgical/classical)
ಧ್ವನಿ,ध्वनि,Sanskrit,1500 BCE - present (liturgical/classical)
ಪ್ರಾಣ,प्राण,Sanskrit,1500 BCE - present (liturgical/classical)
ವಿರಾಜಮಾನ,विराजमान,Sanskrit,1500 BCE - present (liturgical/classical)
ಗುಹೆ,गुहा,Sanskrit,1500 BCE - present (liturgical/classical)
ಪ್ರೀತಿ,प्रीति,Sanskrit,1500 BCE - present (liturgical/classical)
ಆಕ್ರೋಶ,आक्रोश,Sanskrit,1500 BCE - present (liturgical/classical)
ಇರಾದೆ,इरादा,Hindi,not available
ಇರಾದೆ,اراده,Classical Persian,800 CE - 1900 CE
ಇರಾದೆ,إِرَادَة,Arabic,600 CE - present
ವಜ್ಜೆ,वह्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೂಸು,*kūccu-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಪ್ರೇತ,प्रेत,Sanskrit,1500 BCE - present (liturgical/classical)
ಗ್ರಾಮ,ग्राम,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಿಲನ,मिलन,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಾತ್ರ,मात्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಧ್ಯ,मध्य,Sanskrit,1500 BCE - present (liturgical/classical)
ನಪುಂಸಕ,नपुंसक,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಳ್ಳಿ,*paḷḷi,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಗೀತನಾಟಕ,ಗೀತ,Kannada,450 CE - present
ಗೀತನಾಟಕ,ನಾಟಕ,Kannada,450 CE - present
ಸದ್ದು,sadda,Pali,500 BCE - 1 CE
ಸದ್ದು,शब्द,Sanskrit,1500 BCE - present (liturgical/classical)
ಶಬ್ದ,शब्द,Sanskrit,1500 BCE - present (liturgical/classical)
ಕರು,गर्भ,Sanskrit,1500 BCE - present (liturgical/classical)
ರದ್ದು,رد,Classical Persian,800 CE - 1900 CE
ರದ್ದು,رَدّ,Arabic,600 CE - present
ಮೂರ್ಖ,मूर्ख,Sanskrit,1500 BCE - present (liturgical/classical)
ಅರ್ಧ,अर्ध,Sanskrit,1500 BCE - present (liturgical/classical)
ಹೆಣ,*peṇa,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಶೂರ,शूर,Sanskrit,1500 BCE - present (liturgical/classical)
ವೀರ,वीर,Sanskrit,1500 BCE - present (liturgical/classical)
ಶೌರ್ಯ,शौर्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಸುವಿಧೆ,सुविधा,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೀರು,ಮೀಱು,Old Kannada,450 CE - 1200 CE
ಮೀರು,*mīṯu-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ದೃಷ್ಟಿ,दृष्टि,Sanskrit,1500 BCE - present (liturgical/classical)
ತೇರು,*tēr,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಬಾಯಿ,ಬಾಯ್,Old Kannada,450 CE - 1200 CE
ಬಾಯಿ,*wāy,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಕ್ರೂರ,क्रूर,Sanskrit,1500 BCE - present (liturgical/classical)
ಋಗ್ವೇದ,ऋग्वेद,Sanskrit,1500 BCE - present (liturgical/classical)
ಯೋಗ್ಯ,योग्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಋತು,ऋतु,Sanskrit,1500 BCE - present (liturgical/classical)
ಗಣೇಶ,गणेश,Sanskrit,1500 BCE - present (liturgical/classical)
ಹೋಮ,होम,Sanskrit,1500 BCE - present (liturgical/classical)
ಗಣಪತಿ,गणपति,Sanskrit,1500 BCE - present (liturgical/classical)
ಕನಿಷ್ಠ,कनिष्ठ,Sanskrit,1500 BCE - present (liturgical/classical)
ಯೌವನ,यौवन,Sanskrit,1500 BCE - present (liturgical/classical)
ಶೈವ,शैव,Sanskrit,1500 BCE - present (liturgical/classical)
ವೈಷ್ಣವ,वैष्णव,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೃದು,मृदु,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೋಮಲ,कोमल,Sanskrit,1500 BCE - present (liturgical/classical)
ಆಕಾಶ,आकाश,Sanskrit,1500 BCE - present (liturgical/classical)
ಏಕ,एक,Sanskrit,1500 BCE - present (liturgical/classical)
ರೂಪ,रूप,Sanskrit,1500 BCE - present (liturgical/classical)
ಭಾಗ,भाग,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಹಾದೇವ,महादेव,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೊಟ್ಟಿಗೆ,ಕೊಟ್ಟಗೆ,Old Kannada,450 CE - 1200 CE
ಕೊಟ್ಟಿಗೆ,गोष्ठ,Sanskrit,1500 BCE - present (liturgical/classical)
ಶರೀರ,शरीर,Sanskrit,1500 BCE - present (liturgical/classical)
ಯುರೋಪ್,Europe,English,1550 CE - present
ಶ್ವೇತ,श्वेत,Sanskrit,1500 BCE - present (liturgical/classical)
ಗರ್ಭಿಣಿ,गर्भिणी,Sanskrit,1500 BCE - present (liturgical/classical)
ಹುಬ್ಬು,ಪುರ್ಬು,Middle Kannada,1200 CE - 1700 CE
ಹುಬ್ಬು,ಪುರ್ವು,Old Kannada,450 CE - 1200 CE
ಹುಬ್ಬು,भ्रुवौ,Sanskrit,1500 BCE - present (liturgical/classical)
ಧನ್ಯವಾದ,धन्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಂಕ,अङ्क,Sanskrit,1500 BCE - present (liturgical/classical)
ಶ್ಲೋಕ,श्लोक,Sanskrit,1500 BCE - present (liturgical/classical)
ಶೋಕ,शोक,Sanskrit,1500 BCE - present (liturgical/classical)
ನಾಡು,ನಾಟ,Old Kannada,450 CE - 1200 CE
ನಾಡು,*nāṭu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಆಂಗ್ಲ,anglo,English,1550 CE - present
ತೆಂಕಣ,*teṉ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ತೆಂಕಣ,दक्षिण,Sanskrit,1500 BCE - present (liturgical/classical)
ತೃಪ್ತ,तृप्त,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಂಶಿಕ,अंशिक,Sanskrit,1500 BCE - present (liturgical/classical)
ನಶೆ,नशा,Hindi,not available
ಮುಷ್ಟಿ,मुष्टि,Sanskrit,1500 BCE - present (liturgical/classical)
ಗುಲಾಬಿ,گلاب,Urdu,not available
ಗುಲಾಬಿ,گلاب,Persian,1000 CE - present
ನೌಕೆ,नौ,Sanskrit,1500 BCE - present (liturgical/classical)
ರಸೀದಿ,رسید,Persian,1000 CE - present
ತೋಪು,توپ,Persian,1000 CE - present
ತೋಪು,طوپ,Ottoman Turkish,not available
ಸಾಬೂನು,sabão,Portuguese,1516 CE - present
ಸಾಬೂನು,sabon,Old Portuguese,870 CE - 1400 CE
ಸಾಬೂನು,sāpōnem,Latin,700 BCE - 500 CE
ಸಾಬೂನು,*saipǭ,Proto-Germanic,500 BCE - 500 CE
ಸಾಬೂನು,*seyb-,Proto-Indo-European,4500 BCE - 2500 BCE
ಪಾದ್ರಿ,padre,Portuguese,1516 CE - present
ಪಾದ್ರಿ,padre,Old Portuguese,870 CE - 1400 CE
ಪಾದ್ರಿ,pater,Latin,700 BCE - 500 CE
ಪಾದ್ರಿ,*patēr,Proto-Italic,1000 BCE - 700 BCE (disputed)
ಪಾದ್ರಿ,*ph₂tḗr,Proto-Indo-European,4500 BCE - 2500 BCE
ಗೋವು,गो,Sanskrit,1500 BCE - present (liturgical/classical)
ಚುಕ್ಕೆ,*cukk-V,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಮಹಾರಾಷ್ಟ್ರ,महाराष्ट्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಶಿಫಾರಸು,سفارش,Classical Persian,800 CE - 1900 CE
ಕಂಕ,*kaḻuk,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹೌದು,*avuntu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
